stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2303,聯電            ,1,43926,2025-12-16,2,25159,2025-12-15,69085,34542.5
2892,第一金          ,3,28325,2025-12-16,4,12344,2025-12-15,40669,20334.5
2883,凱基金          ,8,10375,2025-12-16,3,16421,2025-12-15,26796,13398.0
2867,三商壽          ,7,13644,2025-12-16,5,12316,2025-12-15,25960,12980.0
00712,復華富時不動產  ,5,18162,2025-12-16,10,6741,2025-12-15,24903,12451.5
