stock_id,stock_name,day1_rank,day1_net_buy,day1_date,day2_rank,day2_net_buy,day2_date,total_net_buy,avg_net_buy
2303,聯電            ,2,72999,2025-12-17,1,43926,2025-12-16,116925,58462.5
2892,第一金          ,3,38810,2025-12-17,3,28325,2025-12-16,67135,33567.5
2891,中信金          ,5,35130,2025-12-17,2,29456,2025-12-16,64586,32293.0
2882,國泰金          ,4,36555,2025-12-17,4,23385,2025-12-16,59940,29970.0
2883,凱基金          ,6,28444,2025-12-17,8,10375,2025-12-16,38819,19409.5
